popularity,duration_ms,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
36,212813,2012-01-01,0.264,0.875,0,-4.468,1,0.152,0.000734,0.00999,0.571,0.585,124.905
73,123891,2017-09-21,0.671,0.277,6,-11.185,0,0.0549,0.8,0.000325,0.0657,0.173,124.008
51,279533,2015-07-10,0.609,0.696,5,-4.201,0,0.0642,0.229,0.0,0.102,0.425,131.036
76,180152,2020-12-11,0.898,0.759,7,-4.942,1,0.114,0.227,0.00102,0.104,0.24,127.966
71,160661,2018-05-08,0.503,0.446,5,-6.279,1,0.0547,0.904,0.0,0.303,0.476,174.062
77,242010,2020-12-11,0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283
65,169373,2011-01-01,0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-05,0.349,0.639,98.008
50,341453,2011-01-01,0.574,0.787,11,-4.147,0,0.398,0.176,0.0,0.0918,0.302,144.474
4,185672,2020-11-25,0.277,0.672,4,-8.806,1,0.0455,0.00155,0.346,0.172,0.259,170.017
46,365600,2011-09-16,0.454,0.655,6,-8.725,1,0.0284,0.00677,0.00147,0.106,0.0902,100.04
60,197981,2018-03-14,0.523,0.864,10,-4.746,0,0.359,0.106,0.000454,0.0672,0.247,142.11
14,176653,2015-10-09,0.712,0.569,11,-7.823,0,0.0598,0.18,0.000199,0.0797,0.833,140.174
67,188839,2019-12-13,0.712,0.469,8,-5.616,0,0.0405,0.593,0.0,0.125,0.383,93.04
3,364918,2019-07-19,0.545,0.546,5,-10.21,0,0.0312,0.0194,0.0219,0.0754,0.519,134.999
45,184880,2013,0.561,0.129,0,-15.553,1,0.0336,0.948,2.6e-06,0.091,0.316,78.986
60,265720,2011-08-02,0.235,0.968,1,-4.758,0,0.0901,0.000224,0.0,0.225,0.277,87.955
56,158474,2016-10-21,0.731,0.639,9,-6.597,1,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08
54,316267,2010-01-14,0.718,0.676,11,-11.633,0,0.0318,0.153,0.0306,0.0706,0.944,112.711
0,194374,2017-11-24,0.816,0.417,1,-11.6,1,0.137,0.517,0.0,0.212,0.432,99.921
75,266840,2015-12-04,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052
51,236000,2012-01-01,0.533,0.976,9,-1.818,0,0.0448,0.00104,7.8e-05,0.188,0.896,129.999
66,203933,2019-06-10,0.624,0.86,1,-3.346,1,0.0387,0.0886,1.1e-05,0.123,0.447,99.968
67,282400,2011-08-29,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254
63,206160,2012-07-30,0.87,0.718,2,-5.436,0,0.176,0.0278,0.0,0.0328,0.682,85.01
35,218707,2010-09-09,0.369,0.622,2,-6.295,0,0.0303,0.00727,3.17e-05,0.109,0.06,162.018
68,220173,2016-11-25,0.853,0.663,7,-6.955,0,0.0755,0.0431,8.71e-06,0.0891,0.864,113.998
50,196853,2016-02-12,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474
2,109453,2011-05-09,0.325,0.819,9,-7.857,1,0.0586,0.0933,0.0,0.326,0.776,154.74
79,209438,2019-08-29,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027
58,198520,2013-08-13,0.808,0.67,11,-5.52,0,0.117,0.126,0.0,0.087,0.36,114.049
72,166875,2021-04-06,0.674,0.453,6,-10.293,0,0.0612,0.155,1.21e-06,0.0933,0.22,128.107
65,214204,2019-06-06,0.531,0.581,1,-5.801,1,0.101,0.0107,1.62e-05,0.101,0.591,137.776
61,203105,2016-04-01,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63
47,219939,2013-10-13,0.611,0.75,11,-5.053,0,0.0564,0.000512,0.0,0.103,0.838,117.953
38,333254,2014-10-06,0.49,0.404,11,-10.83,1,0.0459,0.758,0.0,0.106,0.237,95.321
27,186305,2016-11-30,0.658,0.661,9,-7.198,0,0.0384,0.0126,0.00018,0.137,0.654,96.016
54,270707,2011-08-02,0.228,0.854,8,-5.942,0,0.066,0.00168,0.0,0.081,0.456,171.404
55,165400,2013-06-18,0.54,0.747,0,-8.597,1,0.399,0.0826,1.48e-05,0.231,0.209,177.354
4,160000,2013-01-03,0.55,0.929,2,-3.588,1,0.0338,0.0253,0.0,0.355,0.141,131.935
48,401622,2010-12-06,0.778,0.709,5,-7.752,1,0.0532,0.00424,0.00273,0.748,0.337,128.01
74,200629,2020-07-10,0.707,0.67,7,-6.328,0,0.257,0.0813,0.0,0.098,0.235,163.099
73,320654,2016-08-26,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012
73,210236,2020-02-14,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19
10,199853,2020-10-23,0.797,0.605,5,-5.123,0,0.0578,0.0827,3.44e-06,0.124,0.448,110.024
53,165933,2012-04-03,0.72,0.802,5,-7.507,1,0.0342,0.661,7.9e-06,0.348,0.497,121.011
83,201661,2018-10-04,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
6,510267,2013,0.663,0.589,7,-9.958,1,0.0463,0.444,0.348,0.0771,0.239,91.249
57,273067,2013-08-20,0.656,0.438,7,-8.631,1,0.0282,0.797,0.0522,0.142,0.305,119.996
87,175721,2019-10-04,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
55,181573,2011-11-15,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8
64,233979,2019-03-22,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,0.935,122.994
82,229360,2014-11-21,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043
44,207500,2015-06-16,0.72,0.775,10,-3.704,1,0.0937,0.0141,0.0,0.316,0.818,130.759
39,192482,2018-10-05,0.765,0.664,7,-7.399,1,0.0292,0.0846,0.0,0.118,0.415,124.963
59,189333,2016-06-03,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112
54,223120,2016-03-11,0.795,0.811,0,-6.734,0,0.0497,0.0782,0.26,0.0383,0.646,127.977
79,195547,2021-03-25,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995
56,224693,2018-09-21,0.698,0.349,0,-7.579,1,0.0351,0.834,0.0,0.0804,0.446,121.898
67,245723,2016-03-18,0.747,0.716,11,-5.071,0,0.0798,0.26,0.0,0.0907,0.487,123.979
60,277653,2014-09-30,0.853,0.821,5,-3.954,1,0.0558,0.0433,0.0899,0.1,0.14,110.004
1,148501,2016-12-03,0.517,0.995,4,-3.331,1,0.37,0.26,0.00092,0.371,0.181,155.013
40,210848,2015-05-31,0.423,0.928,11,-2.322,1,0.0649,0.015,0.0,0.199,0.74,169.934
55,169787,2012-05-29,0.352,0.906,8,-4.493,1,0.0779,0.000222,0.0,0.181,0.78,192.118
38,268465,2016-12-09,0.432,0.724,5,-6.328,0,0.0361,0.0995,0.0,0.0931,0.679,173.964
55,406440,2013-02-01,0.4,0.596,8,-6.377,1,0.0407,0.127,0.0,0.384,0.264,99.717
64,229880,2010-01-01,0.603,0.341,4,-8.892,1,0.0264,0.921,0.00314,0.102,0.365,113.452
20,268347,2020-04-03,0.468,0.328,11,-9.328,0,0.0342,0.253,0.0,0.884,0.116,130.344
55,207260,2015-08-03,0.447,0.182,11,-11.484,1,0.0302,0.884,2.02e-05,0.0834,0.129,79.832
63,187654,2017-10-27,0.686,0.862,7,-3.426,1,0.034,0.00207,1.12e-05,0.148,0.472,87.48
39,250373,2018-12-07,0.645,0.787,2,-4.732,1,0.26,0.0199,0.0,0.0418,0.553,105.043
64,222957,2016-06-03,0.532,0.613,0,-7.64,1,0.0576,0.326,0.0,0.292,0.493,106.081
72,206080,2016-08-05,0.462,0.438,10,-8.227,1,0.0953,0.563,0.0,0.181,0.342,107.364
34,178560,2015-09-21,0.596,0.77,5,-5.852,1,0.0775,0.21,0.0,0.0938,0.547,124.914
36,211435,2012-02-27,0.81,0.89,11,-3.227,0,0.0948,0.268,0.000153,0.0709,0.693,155.953
76,194711,2017-12-22,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909
39,258867,2012-03-26,0.763,0.501,5,-7.485,1,0.0725,0.0694,0.0,0.4,0.928,157.918
32,594480,2019-12-13,0.193,0.643,7,-10.085,1,0.0384,0.00103,2.02e-05,0.808,0.228,134.532
38,179747,2016-02-14,0.651,0.705,8,-6.582,1,0.0452,0.0231,0.0,0.0599,0.393,127.074
12,216667,2015-09-25,0.429,0.588,2,-11.621,1,0.0338,0.0456,1.48e-05,0.207,0.788,79.007
59,212653,2012-10-22,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878
33,268640,2013-05-31,0.656,0.408,0,-6.874,1,0.0309,0.626,0.0,0.0827,0.261,82.031
2,263502,2018-10-12,0.484,0.478,9,-5.306,1,0.0266,0.715,0.0,0.19,0.265,132.461
2,71253,2018-12-14,0.448,0.986,1,-5.025,1,0.0817,0.0027,0.275,0.526,0.42,101.981
37,228005,2017-10-25,0.53,0.242,0,-13.614,1,0.0427,0.936,0.00177,0.0942,0.271,64.918
44,228467,2011,0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262
54,245107,2012-06-26,0.502,0.372,0,-10.996,1,0.0313,0.677,5.61e-05,0.104,0.257,98.607
63,200742,2019-08-29,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069
9,196600,2016-12-02,0.589,0.577,0,-10.109,1,0.0492,0.529,0.0,0.122,0.207,97.892
0,180697,2018-12-14,0.6,0.94,6,-3.98,1,0.0614,0.0118,0.0169,0.311,0.179,129.963
1,198358,2019-07-19,0.739,0.518,7,-8.677,1,0.04,0.000828,0.00615,0.265,0.178,126.024
41,204933,2010-11-23,0.369,0.972,7,-2.665,1,0.061,4.06e-05,3.84e-05,0.288,0.394,154.5
1,191840,2013-11-15,0.462,0.893,1,-7.378,1,0.0339,0.00139,0.0706,0.12,0.271,135.003
49,218893,2012-01-01,0.672,0.814,1,-3.151,1,0.0399,0.00266,2.31e-05,0.092,0.874,126.036
51,208571,2021-04-05,0.447,0.312,5,-6.056,1,0.0394,0.786,0.0,0.313,0.314,119.552
40,217270,2014-06-25,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916
1,234169,2018-01-12,0.528,0.962,7,-3.021,1,0.137,0.0867,0.000253,0.446,0.129,155.027
46,218191,2019-05-03,0.631,0.731,9,-4.359,1,0.0423,0.0815,0.0,0.165,0.256,93.047
68,202760,2020-04-27,0.753,0.91,0,-2.591,1,0.0517,0.171,0.0,0.367,0.825,123.983
43,194187,2014-01-01,0.604,0.821,1,-5.499,1,0.111,0.00442,0.0,0.157,0.341,130.937
72,243992,2021-04-02,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245
19,204553,2019-12-13,0.738,0.707,4,-4.984,0,0.0585,0.609,0.38,0.0625,0.174,130.004
0,190746,2021-02-09,0.733,0.737,7,-6.939,1,0.152,0.00229,0.0,0.168,0.356,142.128
2,192800,2021-04-05,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83
46,215433,2012-04-24,0.653,0.924,4,-2.055,0,0.325,0.223,0.0,0.184,0.62,88.001
50,207726,2011-04-17,0.812,0.825,7,-5.108,1,0.234,0.0151,0.0,0.146,0.487,130.118
44,333400,2010-01-01,0.525,0.871,11,-6.484,0,0.38,0.301,0.0,0.682,0.432,92.136
76,188013,2013-06-18,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127
51,314787,2012-09-21,0.3,0.694,2,-6.651,1,0.0483,0.00769,0.000615,0.299,0.359,106.246
68,222187,2015-11-20,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007
58,179266,2018-08-15,0.817,0.45,1,-7.434,1,0.0376,0.785,0.0,0.0461,0.635,126.992
42,177933,2011-01-01,0.548,0.877,6,-6.083,0,0.0688,0.000719,2.28e-05,0.265,0.627,104.023
39,153000,2021-01-29,0.664,0.752,9,-6.27,0,0.116,0.00841,0.0,0.154,0.729,160.09
55,207799,2012-11-23,0.644,0.884,8,-4.269,1,0.083,0.0272,2.29e-06,0.107,0.664,109.898
12,179689,2017-12-22,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792
55,292467,2013-11-08,0.821,0.586,2,-6.284,0,0.0515,0.329,3.3e-06,0.264,0.43,116.0
27,250997,2018-09-07,0.617,0.669,1,-7.948,0,0.0302,0.0366,0.000212,0.144,0.486,133.003
84,167916,2020-03-13,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948
56,221493,2012-09-26,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05
71,173325,2019-05-03,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087
57,185062,2019-07-12,0.877,0.854,4,-3.886,1,0.0492,0.0807,1.22e-06,0.458,0.685,121.992
62,486945,2017-09-08,0.424,0.583,9,-6.864,1,0.0285,0.00227,0.0,0.115,0.0711,144.977
65,223562,2017-11-03,0.68,0.346,7,-6.533,1,0.0302,0.231,0.0,0.26,0.224,95.952
66,219160,2014-10-07,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939
8,201933,2020-01-31,0.674,0.566,3,-8.568,1,0.0247,0.27,6.69e-06,0.977,0.535,105.016
26,497987,2019-12-12,0.354,0.727,4,-9.176,0,0.0452,0.00947,0.00035,0.834,0.551,131.017
69,176773,2021-01-22,0.669,0.745,6,-7.679,0,0.118,0.051,3.98e-06,0.107,0.439,100.963
11,231599,2020-01-17,0.716,0.409,5,-10.869,1,0.0304,0.546,4.59e-05,0.7,0.723,95.973
56,212547,2013-09-06,0.564,0.753,5,-5.223,1,0.0433,0.00512,2.43e-06,0.167,0.414,152.064
2,306027,2014-10-06,0.577,0.924,4,-6.513,1,0.109,0.0211,0.0733,0.146,0.456,142.064
53,159168,2020-10-02,0.541,0.688,7,-5.184,1,0.198,0.00479,0.0,0.0733,0.649,109.843
2,206693,2019-01-30,0.45,0.984,10,-4.252,1,0.123,0.00799,5.68e-06,0.135,0.334,156.993
22,177500,2020-12-11,0.528,0.734,7,-3.545,0,0.0365,0.00251,0.0,0.134,0.468,128.029
48,281560,2013,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
68,293040,2010-01-01,0.517,0.606,2,-5.797,1,0.0289,0.0202,0.0,0.324,0.296,141.929
59,138013,2016-10-21,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02
2,261792,2017-07-21,0.278,0.982,6,-7.119,0,0.0945,2.4e-05,0.000116,0.979,0.116,112.518
30,200787,2021-04-01,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
60,166500,2017-09-06,0.405,0.542,7,-6.064,1,0.0326,0.564,0.0,0.239,0.624,145.947
71,238693,2010-01-01,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001
37,234660,2012,0.606,0.652,11,-4.617,0,0.197,0.0242,0.0,0.0328,0.875,77.017
44,256453,2012-03-26,0.496,0.381,1,-8.956,1,0.0269,0.000628,0.000625,0.0603,0.0573,84.973
76,163906,2020-08-06,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944
37,228929,2014-02-27,0.501,0.654,8,-4.867,0,0.0547,0.291,0.0,0.195,0.166,143.451
70,214533,2018-05-24,0.499,0.181,9,-15.359,0,0.0429,0.745,0.00123,0.106,0.0747,111.956
80,220307,2017-09-23,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
46,185352,2016-07-22,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943
56,224560,2011-01-01,0.586,0.499,1,-8.028,1,0.0262,0.144,0.0,0.122,0.199,111.076
59,196467,2020-11-06,0.626,0.619,6,-6.512,0,0.0637,0.125,0.0,0.0352,0.288,137.898
0,146824,2020-10-12,0.675,0.704,8,-8.617,1,0.367,0.152,0.0,0.0767,0.542,84.956
48,214194,2019-03-01,0.573,0.685,2,-8.952,1,0.162,0.275,3.51e-05,0.402,0.183,93.057
4,272080,2020-12-16,0.88,0.637,1,-3.493,1,0.0893,0.0051,2.37e-06,0.0959,0.568,119.979
33,327000,2011-03-09,0.57,0.625,0,-7.101,1,0.0439,0.076,0.0,0.693,0.491,88.985
48,226960,2011-05-06,0.708,0.489,10,-7.697,0,0.0261,0.0459,0.0,0.0761,0.752,88.974
41,234600,2012-08-15,0.663,0.955,2,-2.28,1,0.0399,0.119,0.00604,0.0558,0.849,130.021
56,466693,2013-09-10,0.474,0.198,0,-9.63,1,0.0318,0.744,2.35e-05,0.0864,0.13,130.145
54,531333,2013-03-01,0.458,0.497,8,-9.66,1,0.0479,0.716,0.155,0.0707,0.144,107.748
5,283920,2019-12-26,0.743,0.831,5,-4.425,0,0.287,0.0259,4.92e-06,0.0246,0.8,142.066
52,201600,2013-01-01,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017
52,208730,2012-03-27,0.361,0.313,7,-9.922,1,0.0305,0.812,0.0,0.301,0.257,77.844
52,229173,2014-08-22,0.499,0.5,5,-8.975,0,0.0354,0.702,2.6e-06,0.168,0.371,86.83
72,322000,2017-12-01,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628
53,223485,2014-08-29,0.862,0.474,9,-7.194,0,0.0488,0.00837,0.117,0.123,0.59,124.965
41,174747,2010-06-11,0.721,0.661,7,-7.526,1,0.103,0.626,0.0,0.0857,0.797,100.049
63,284687,2017-07-29,0.531,0.861,0,-4.654,1,0.0398,0.00212,0.00782,0.18,0.565,105.015
41,206864,2013-01-25,0.7,0.919,10,-3.371,0,0.0545,0.074,0.0,0.17,0.765,127.988
74,147800,2020-07-15,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09
58,217773,2016-01-15,0.488,0.645,11,-7.226,1,0.421,0.0838,0.000355,0.154,0.595,148.733
62,245800,2013-01-01,0.548,0.632,2,-5.569,1,0.145,0.0126,4.95e-06,0.0769,0.535,113.682
44,210477,2010-12-24,0.666,0.679,0,-5.994,1,0.0887,0.435,0.0,0.104,0.323,90.02
0,151766,2015-12-16,0.641,0.247,5,-15.979,1,0.0403,0.754,3.19e-06,0.0997,0.683,133.722
57,217707,2015-11-05,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
2,330000,2018-11-29,0.5,0.783,1,-6.51,1,0.0525,0.00255,0.029,0.402,0.243,127.951
36,221680,2011-01-31,0.571,0.932,5,-6.424,1,0.0391,0.0276,0.0084,0.344,0.807,107.62
62,184231,2018-02-16,0.799,0.798,11,-5.407,1,0.183,0.0856,0.0,0.0808,0.594,118.071
74,151734,2019-07-26,0.728,0.701,1,-6.58,1,0.0406,0.0945,2.08e-05,0.181,0.413,137.97
51,204013,2016-01-01,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924
23,383761,2016-08-14,0.705,0.133,3,-16.559,1,0.12,0.827,0.0,0.072,0.205,127.797
37,150400,2014-08-11,0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.263,0.519,119.995
67,205792,2018-06-21,0.811,0.447,4,-6.55,1,0.0414,0.636,0.0,0.462,0.694,99.995
56,204246,2013-09-09,0.546,0.306,5,-10.339,0,0.0345,0.835,0.000748,0.098,0.111,126.857
64,212858,2021-03-31,0.769,0.893,4,-5.886,0,0.376,0.0101,0.0,0.307,0.468,101.923
58,245217,2019-11-15,0.615,0.379,10,-10.588,0,0.0514,0.363,0.0,0.109,0.431,137.658
73,167538,2020-07-14,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885
61,234160,2014-10-24,0.678,0.662,1,-6.473,1,0.3,0.0123,0.0,0.133,0.498,80.318
27,288416,2020-12-17,0.571,0.965,0,-5.083,0,0.0465,0.396,0.212,0.194,0.339,129.763
67,205120,2020-12-16,0.588,0.452,7,-7.778,1,0.039,0.724,0.0,0.107,0.267,83.936
30,220000,2010-05-11,0.81,0.796,6,-3.946,1,0.0512,0.000185,3.43e-05,0.0685,0.901,120.032
37,192846,2016-11-09,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996
73,155090,2020-11-20,0.934,0.873,1,-4.707,1,0.309,0.00488,0.0,0.0832,0.721,139.997
0,155480,2011-06-13,0.571,0.241,11,-13.961,1,0.0301,0.851,4.41e-06,0.111,0.449,105.675
61,213519,2016-09-12,0.835,0.366,5,-10.246,0,0.426,0.357,0.0,0.0793,0.659,114.044
77,198515,2020-06-17,0.599,0.374,10,-8.896,1,0.0385,0.495,0.0,0.221,0.224,119.9
56,185158,2019-01-25,0.61,0.754,9,-6.469,0,0.0585,0.135,0.0,0.107,0.357,121.952
13,294093,2016-04-01,0.594,0.799,4,-5.565,1,0.0287,0.00017,8.45e-05,0.54,0.623,120.0
69,175213,2018-06-15,0.782,0.633,8,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055
65,203307,2012-11-17,0.421,0.0533,0,-22.052,1,0.0405,0.946,0.000437,0.131,0.111,111.996
61,213348,2015-08-24,0.413,0.889,2,-3.924,1,0.0503,0.0047,0.0,0.348,0.602,177.973
6,195173,2016-05-06,0.486,0.386,8,-6.175,1,0.0423,0.723,0.0,0.91,0.621,140.677
62,241720,2012-01-01,0.348,0.972,10,-3.144,0,0.0951,0.000364,0.0,0.119,0.652,196.213
44,260840,2013-04-15,0.52,0.744,10,-7.604,1,0.043,0.321,0.0,0.11,0.565,144.985
0,217989,2016-12-16,0.6,0.994,11,-1.784,0,0.0727,0.0117,0.00315,0.304,0.18,131.045
27,324920,2011,0.479,0.949,5,-4.489,0,0.0666,0.015,6.32e-05,0.326,0.324,144.137
11,277432,2020-05-29,0.662,0.851,11,-5.894,1,0.0495,0.0031,0.122,0.306,0.851,128.0
39,130867,2010-07-09,0.538,0.901,4,-3.546,1,0.0466,0.879,0.0,0.84,0.897,136.669
72,233713,2017-01-06,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
3,139467,2011-02-07,0.511,0.491,5,-7.271,1,0.052,0.636,0.0,0.312,0.903,174.939
53,206882,2013-01-01,0.481,0.963,5,-4.879,1,0.0906,9.6e-05,0.000745,0.105,0.622,95.015
28,228467,2011-02-28,0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262
22,258558,2016-12-31,0.657,0.325,10,-13.068,1,0.0463,0.654,0.0,0.587,0.264,120.028
73,117857,2021-03-24,0.484,0.383,8,-8.409,1,0.0531,0.801,0.0,0.178,0.235,102.565
51,246027,2010-05-14,0.228,0.872,9,-5.479,0,0.0648,0.00672,0.0,0.242,0.278,91.724
39,198067,2014-08-06,0.726,0.488,5,-10.16,1,0.0591,0.454,0.00145,0.0437,0.57,101.882
48,188820,2018-06-08,0.781,0.755,10,-4.889,1,0.204,0.111,0.0,0.12,0.789,106.033
62,182107,2020-01-27,0.649,0.646,7,-6.493,1,0.0734,0.223,0.0,0.0959,0.418,93.986
12,277053,2018-03-28,0.683,0.874,2,-3.555,1,0.0344,0.000419,6.67e-05,0.217,0.682,119.972
4,152725,2017-07-21,0.282,0.893,2,-6.545,0,0.0576,0.00919,0.00382,0.418,0.555,93.997
78,194182,2017-12-23,0.729,0.928,6,-4.279,1,0.0515,0.282,0.00147,0.12,0.322,109.996
23,200787,2021-04-02,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
61,237227,2011,0.435,0.605,8,-6.649,1,0.0275,0.0682,0.00695,0.0653,0.541,62.962
51,264000,2011-09-12,0.63,0.886,9,-4.151,0,0.0351,0.00436,6.13e-05,0.125,0.454,111.983
64,163240,2013-08-26,0.526,0.9,2,-6.815,1,0.0545,0.00539,4.12e-05,0.14,0.883,151.279
70,217603,2016-06-10,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246
77,292656,2020-09-24,0.307,0.606,11,-5.567,0,0.0347,0.0927,0.0,0.357,0.11,78.828
55,250454,2018-06-08,0.694,0.586,7,-7.757,1,0.179,0.653,0.0,0.107,0.332,91.897
63,211453,2012-01-01,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021
60,231653,2010-01-01,0.666,0.877,0,-4.657,0,0.0446,0.0277,1.15e-05,0.142,0.272,125.989
55,286573,2015-06-26,0.556,0.618,10,-7.471,0,0.0463,0.00558,0.000351,0.153,0.121,80.985
6,227400,2016-05-04,0.349,0.817,8,-5.587,1,0.064,0.0842,0.0,0.794,0.318,141.121
3,221250,2014-01-03,0.522,0.728,3,-4.893,1,0.0434,0.184,1.87e-05,0.163,0.206,127.94
1,85552,2017-11-07,0.51,0.962,2,-3.877,1,0.0755,0.233,0.0,0.516,0.451,122.047
61,194427,2011-01-01,0.56,0.88,7,-3.953,1,0.0567,0.115,0.0,0.299,0.573,129.97
70,227333,2010-08-24,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971
59,190953,2019-09-06,0.624,0.589,7,-6.799,1,0.0302,0.202,2e-05,0.0974,0.286,115.09
50,214000,2016-05-09,0.723,0.686,8,-9.277,1,0.0797,0.587,3.87e-05,0.214,0.756,146.868
3,234124,2017-07-21,0.221,0.956,1,-7.75,1,0.0646,0.00289,0.0107,0.647,0.195,142.842
60,294222,2013-01-01,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017
38,229080,2015-10-09,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02
25,160000,2021-03-31,0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917
83,198853,2017-02-03,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949
35,196827,2013-04-09,0.351,0.762,6,-4.492,1,0.126,0.116,0.0,0.0747,0.641,189.909
16,275666,2017-12-15,0.259,0.927,4,-2.599,0,0.0839,0.0507,0.00142,0.328,0.126,129.981
42,224200,2010-01-01,0.41,0.722,0,-6.758,1,0.0472,0.0033,0.00215,0.151,0.302,120.156
71,222947,2019-02-08,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979
54,191947,2015-10-16,0.561,0.764,1,-5.175,1,0.0422,0.0236,1.37e-05,0.209,0.657,90.004
52,201040,2010-11-24,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938
35,243387,2014-01-01,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949
63,178440,2012-11-12,0.569,0.911,2,-2.705,1,0.0772,0.0194,0.0,0.0925,0.51,160.054
50,259680,2018-12-24,0.706,0.337,9,-10.151,0,0.0281,0.683,0.369,0.102,0.229,119.994
35,208373,2011-12-12,0.483,0.079,9,-19.267,1,0.0435,0.86,0.0,0.152,0.319,139.66
10,277133,2018-08-24,0.7,0.491,1,-8.33,1,0.403,0.00432,0.0,0.0916,0.225,178.135
49,219813,2017-11-03,0.265,0.929,2,-3.843,1,0.0486,0.00199,0.0,0.234,0.608,72.707
