popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
81,198426,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031
81,165161,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95
81,200787,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945
81,181688,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779
81,188581,0.695,0.784,6,-6.564,0,0.0402,0.0889,0.0,0.0843,0.52,128.031
81,214693,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924
81,258267,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
81,136996,0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904
81,222861,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729
81,212867,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986
81,164580,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834
81,237300,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992
81,170233,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966
81,208212,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01
81,230613,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999
81,190459,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905
81,235320,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004
81,285120,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
80,153147,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363
80,275080,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002
80,220883,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
80,229147,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913
80,168490,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983
80,203760,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077
80,236053,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986
80,309053,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959
80,283400,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033
80,129371,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634
80,196180,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831
80,248431,0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557
80,220487,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956
80,180953,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455
80,252231,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903
80,228133,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217
80,160097,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023
80,222160,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962
80,231124,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033
80,241592,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118
80,204013,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924
80,246240,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014
80,193400,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
80,184516,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738
80,194240,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012
80,237720,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963
80,220800,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
80,195873,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007
80,195373,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
80,222243,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91
80,172213,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
80,181661,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93
80,187000,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003
80,227267,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035
80,195587,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351
80,193000,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162
80,193143,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046
80,164640,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051
80,163902,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009
80,216013,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01
80,181929,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14
80,184905,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836
80,136839,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968
80,228760,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043
80,210200,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976
80,238614,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
80,204887,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02
80,345133,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894
80,177667,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891
80,220733,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012
80,217867,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837
80,252534,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857
80,188238,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846
80,225053,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
80,217707,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
80,189487,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023
80,182200,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056
80,196188,0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864
80,204467,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989
80,220307,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
80,208155,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745
80,190440,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999
80,186223,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025
80,172185,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941
80,113000,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998
80,159863,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072
80,186696,0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138
80,197760,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115
80,182161,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891
80,204933,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989
80,169632,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116
80,202133,0.403,0.537,3,-6.628,1,0.031,0.59,0.0,0.112,0.414,69.877
80,218755,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829
80,241360,0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036
79,174800,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07
79,240760,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027
79,163253,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028
79,178352,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127
79,163870,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084
79,224867,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085
79,181673,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993
79,199387,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409
79,261154,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
79,209831,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24
79,193733,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084
79,277592,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942
79,294419,0.559,0.646,7,-4.61,1,0.0272,0.116,0.0,0.32,0.289,95.466
79,252227,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844
79,267867,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
79,185200,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879
79,219200,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078
79,242983,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97
79,207333,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078
79,188453,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009
79,210840,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968
79,255093,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
79,223747,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378
79,231240,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003
79,228147,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527
79,227296,0.235,0.86,4,-2.842,0,0.0561,0.00272,0.0969,0.388,0.342,127.788
79,232947,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075
79,219720,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
79,200400,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917
79,219040,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076
79,212862,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042
79,285373,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564
79,145078,0.753,0.68,5,-7.092,0,0.0349,0.326,4.15e-05,0.423,0.192,105.977
79,198293,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991
79,205680,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
79,251237,0.775,0.757,9,-4.607,0,0.228,0.489,0.0,0.28,0.541,140.044
79,235767,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054
79,246880,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969
79,307151,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815
79,214480,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
79,195707,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99
79,257267,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111
79,219800,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05
79,184134,0.787,0.641,8,-7.376,1,0.315,0.101,0.00534,0.07,0.437,182.003
79,192191,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006
79,243750,0.793,0.65,1,-3.944,1,0.397,0.371,0.0,0.854,0.809,128.111
79,271177,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025
79,243992,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245
79,195547,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995
79,183588,0.839,0.751,1,-5.208,0,0.0924,0.177,0.0,0.067,0.525,127.996
79,129796,0.815,0.697,7,-9.57,1,0.219,0.778,0.000398,0.102,0.147,97.987
79,206734,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061
79,203373,0.743,0.732,8,-4.511,1,0.104,0.0509,1.77e-05,0.227,0.339,123.994
79,196213,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164
79,180161,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029
79,239722,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085
79,362653,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026
79,179760,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022
79,190800,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911
79,208474,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052
79,168840,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044
79,173325,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087
79,210747,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372
79,173800,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391
79,202795,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981
79,180348,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021
79,210773,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998
79,361027,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959
79,209438,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027
79,205473,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94
79,193090,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589
79,173333,0.85,0.68,3,-6.18,0,0.338,0.732,0.0,0.0964,0.694,144.006
79,183527,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003
79,217213,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801
79,169973,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861
79,193829,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967
79,234334,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984
79,186107,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097
79,192471,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015
79,241293,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979
79,174068,0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532
79,227693,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64
79,244973,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062
79,165000,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992
79,228615,0.637,0.799,2,-4.519,1,0.0338,0.394,0.0,0.0921,0.562,104.995
79,205453,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074
79,196180,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98
79,197293,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.002
79,194765,0.654,0.707,6,-5.661,1,0.0664,0.00559,0.0,0.0873,0.448,127.97
79,202193,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078
79,172143,0.668,0.726,9,-7.512,1,0.0468,0.0387,0.0,0.134,0.453,124.075
79,121949,0.785,0.343,9,-10.923,0,0.0862,0.593,0.0,0.103,0.468,118.065
79,208293,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031
79,213309,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07
79,270741,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002
79,216560,0.681,0.453,7,-6.09,1,0.0278,0.263,0.0,0.0543,0.348,125.772
79,163805,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778
79,233023,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042
79,193839,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08
78,153800,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075
78,186945,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946
78,222374,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022
78,271387,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378
78,155720,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023
78,263773,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497
78,166356,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019
78,181306,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023
78,210252,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883
78,205733,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984
78,205208,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007
78,213308,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0
78,168685,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968
78,195853,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011
78,183219,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373
78,243137,0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032
78,254255,0.788,0.571,6,-6.135,1,0.0296,0.106,0.0,0.0934,0.797,115.99
78,216015,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931
78,234516,0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262
78,210853,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983
78,218893,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975
78,205280,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89
78,207455,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64
78,190360,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048
78,180956,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018
78,211786,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988
78,230333,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933
78,179955,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969
78,219043,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063
78,229573,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919
78,150160,0.642,0.538,8,-7.206,1,0.0696,0.0242,0.0,0.273,0.57,143.921
78,201788,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163
78,196760,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388
78,215381,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028
78,191050,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875
78,216573,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019
78,166452,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033
78,223523,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991
78,229184,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015
78,202010,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94
78,213707,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657
78,156347,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961
78,221360,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964
78,228093,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948
78,201122,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022
78,186350,0.652,0.803,9,-4.116,0,0.238,0.0165,0.0,0.307,0.661,95.025
78,203953,0.716,0.736,1,-5.18,0,0.0363,0.336,1.4e-05,0.137,0.542,104.018
78,324467,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009
78,219320,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974
78,232959,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994
78,137142,0.497,0.639,1,-5.31,1,0.0273,0.0478,0.0,0.39,0.766,171.95
78,186022,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039
78,251088,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965
78,190348,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921
78,227533,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064
78,215141,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957
78,164010,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843
78,243491,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021
78,197933,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
78,210773,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213
78,205373,0.634,0.928,1,-1.609,1,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007
78,256533,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098
78,195547,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985
78,135920,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088
78,200571,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943
78,159666,0.778,0.651,9,-5.421,0,0.266,0.167,0.0,0.177,0.569,100.094
78,186283,0.738,0.885,1,-4.159,0,0.126,0.213,0.0,0.098,0.49,100.508
78,170345,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921
78,213080,0.831,0.727,8,-3.657,0,0.169,0.447,0.0,0.111,0.703,125.068
78,226268,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52
78,184490,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933
78,132024,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009
78,248808,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917
78,221107,0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749
78,203893,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959
78,201661,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
78,220454,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994
78,180788,0.91,0.604,6,-4.392,0,0.082,0.448,0.0,0.0863,0.807,110.075
78,194182,0.729,0.928,6,-4.279,1,0.0515,0.282,0.00147,0.12,0.322,109.996
78,208156,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023
78,173288,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005
78,197031,0.873,0.575,10,-7.284,0,0.0702,0.0891,0.0,0.108,0.872,103.005
78,190846,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769
78,228980,0.62,0.864,5,-4.334,0,0.114,0.0323,0.0,0.117,0.395,98.059
78,167573,0.676,0.869,1,-1.573,1,0.0423,0.115,0.0,0.132,0.594,120.029
78,205933,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05
78,234707,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
78,217289,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
78,232852,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825
78,198973,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016
78,230895,0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005
78,215280,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928
78,189496,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985
78,220141,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028
78,132227,0.798,0.528,11,-8.908,1,0.042,0.293,1e-06,0.0727,0.728,149.995
77,197947,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049
77,276147,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914
77,128199,0.617,0.821,9,-4.085,1,0.026,0.00999,0.494,0.426,0.581,106.0
77,89652,0.793,0.441,2,-10.297,0,0.579,0.867,0.0,0.111,0.753,74.746
