popularity,duration_ms,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5,216625,2016-12-09,0.144,0.914,5,-4.559,1,0.123,2.67e-05,1.05e-05,0.375,0.27,166.636
5,243000,2021-03-05,0.707,0.672,7,-7.212,1,0.037,0.111,1.06e-06,0.138,0.258,101.011
5,309582,2010-07-05,0.432,0.808,7,-7.14,1,0.0365,0.0176,1.35e-05,0.974,0.475,115.327
5,243810,2018-11-29,0.684,0.851,6,-5.944,0,0.0314,0.00166,0.362,0.578,0.147,126.013
5,202977,2018-12-14,0.528,0.909,1,-5.182,0,0.0378,0.00023,0.191,0.379,0.375,137.942
5,247273,2013-01-03,0.545,0.706,1,-8.298,0,0.0332,0.00585,0.107,0.086,0.0941,132.011
5,221250,2015-12-18,0.452,0.77,9,-5.716,0,0.0499,0.00489,1.37e-06,0.0943,0.0768,128.039
5,195556,2013-01-03,0.629,0.884,1,-6.182,0,0.108,0.0543,9.34e-05,0.09,0.66,134.966
5,230067,2013,0.536,0.262,4,-15.203,0,0.046,0.591,0.292,0.12,0.199,142.125
5,236704,2010-07-05,0.421,0.876,9,-6.711,0,0.039,0.000843,0.000394,0.826,0.601,130.334
5,322600,2013,0.513,0.338,11,-13.868,1,0.0277,0.0876,0.322,0.121,0.036,141.309
5,242907,2016-05-04,0.441,0.752,2,-6.09,1,0.0339,0.00126,0.0,0.493,0.315,105.744
5,254182,2019-12-13,0.489,0.956,7,-5.457,0,0.128,0.00242,0.00909,0.188,0.0394,137.993
5,173437,2021-04-02,0.813,0.646,4,-4.901,1,0.263,0.00271,0.0,0.191,0.375,77.518
5,340947,2016-04-01,0.681,0.367,7,-7.608,1,0.0304,0.78,1.26e-06,0.246,0.2,76.001
5,258750,2014-11-18,0.689,0.771,8,-5.049,1,0.0492,0.000172,0.0715,0.0895,0.829,127.987
5,216176,2014-12-19,0.453,0.953,3,-6.245,0,0.0539,0.0111,0.15,0.144,0.0472,136.023
5,212187,2014-11-06,0.292,0.188,2,-13.958,1,0.034,0.908,0.00497,0.858,0.0782,121.541
5,172154,2014-12-19,0.663,0.728,1,-5.085,0,0.0499,0.02,0.131,0.0468,0.505,129.955
5,182307,2020-12-11,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.034
5,226307,2016-05-06,0.585,0.18,8,-6.698,1,0.0521,0.879,0.0,0.112,0.219,138.264
5,177866,2020-12-11,0.928,0.392,3,-7.537,0,0.0564,0.0376,0.0,0.108,0.449,102.016
5,227360,2013-11-15,0.789,0.856,3,-7.537,0,0.119,0.00108,0.478,0.499,0.246,127.987
5,195547,2015-12-11,0.673,0.768,2,-7.797,1,0.189,0.232,0.000419,0.174,0.733,133.641
5,221551,2019-12-26,0.733,0.686,0,-7.161,1,0.493,0.0209,4.76e-06,0.0813,0.634,129.981
5,302587,2010-07-26,0.393,0.773,6,-7.922,0,0.036,0.00555,0.0459,0.317,0.561,131.749
5,253760,2021-01-22,0.36,0.191,0,-17.041,0,0.0311,0.575,1.9e-06,0.093,0.289,99.1
5,347813,2019-07-19,0.387,0.592,7,-7.544,1,0.0234,0.2,0.000123,0.114,0.509,92.543
5,232747,2021-04-02,0.545,0.607,8,-5.66,1,0.0322,0.212,0.0,0.158,0.22,139.973
5,251533,2020-12-18,0.694,0.517,10,-7.898,0,0.025,0.655,2.57e-06,0.299,0.693,87.164
5,143987,2020-02-14,0.207,0.979,9,-2.763,1,0.083,3.59e-05,0.382,0.0296,0.336,167.157
5,236227,2016-05-06,0.698,0.861,9,-5.805,0,0.0577,0.0526,0.00032,0.119,0.616,139.942
5,164354,2020-02-15,0.745,0.774,2,-7.881,0,0.0835,0.242,0.117,0.122,0.849,117.988
5,236627,2020-10-23,0.592,0.943,10,-7.358,0,0.0389,0.00115,0.316,0.0735,0.91,109.791
5,209438,2020-12-11,0.824,0.587,6,-6.401,0,0.0937,0.69,0.000105,0.149,0.514,98.029
5,299347,2019-05-10,0.784,0.915,11,-6.02,0,0.043,0.00731,0.224,0.0545,0.961,124.995
5,396093,2016-04-01,0.604,0.532,7,-9.561,1,0.024,0.369,0.0956,0.107,0.316,106.006
5,243573,2021-03-26,0.509,0.183,2,-8.759,1,0.0414,0.955,1.9e-06,0.107,0.292,125.773
5,354653,2016-04-01,0.524,0.722,11,-7.703,0,0.041,0.0189,0.0499,0.0174,0.49,183.895
5,283920,2019-12-26,0.743,0.831,5,-4.425,0,0.287,0.0259,4.92e-06,0.0246,0.8,142.066
5,206845,2018-12-14,0.604,0.934,6,-5.489,1,0.0377,0.0175,0.221,0.255,0.247,134.017
5,171905,2018-12-28,0.625,0.813,7,-4.685,0,0.0318,0.00393,1.56e-05,0.633,0.0863,126.032
5,232000,2017-10-20,0.551,0.651,0,-7.423,1,0.0478,0.0371,0.0,0.11,0.162,119.994
5,200787,2021-04-09,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
5,264147,2020-12-16,0.744,0.733,5,-4.061,0,0.141,0.019,0.0,0.26,0.34,130.012
5,262840,2021-04-02,0.568,0.517,6,-7.316,0,0.0894,0.146,0.0,0.343,0.578,104.441
5,246813,2020-12-16,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127
5,232320,2021-04-09,0.737,0.765,4,-4.871,1,0.0397,0.0149,0.0,0.358,0.507,110.013
5,320360,2011-01-01,0.555,0.652,6,-10.058,1,0.0597,0.257,0.000946,0.293,0.668,128.035
5,352453,2021-04-02,0.772,0.637,4,-7.846,0,0.0494,0.022,0.0353,0.0898,0.409,113.022
5,333750,2018-11-29,0.541,0.8,7,-5.668,1,0.0462,0.00175,0.483,0.178,0.14,128.023
5,235920,2016-04-01,0.627,0.617,4,-6.881,1,0.0258,0.726,0.000111,0.147,0.534,152.027
5,80600,2018-12-14,0.348,0.876,5,-5.649,0,0.162,2.46e-06,0.0,0.287,0.349,130.806
5,280707,2014-11-10,0.523,0.543,2,-7.895,1,0.0272,0.0102,0.0,0.165,0.187,86.994
5,310173,2016-04-01,0.51,0.277,2,-10.897,1,0.0262,0.924,7.73e-06,0.139,0.0714,83.035
5,269587,2016-04-01,0.664,0.393,4,-11.871,1,0.0251,0.704,0.00033,0.0964,0.241,104.996
5,352453,2021-04-02,0.772,0.637,4,-7.846,0,0.0494,0.022,0.0353,0.0898,0.409,113.022
5,352453,2021-04-09,0.772,0.637,4,-7.846,0,0.0494,0.022,0.0353,0.0898,0.409,113.022
5,157493,2019-07-19,0.542,0.712,9,-8.478,1,0.0318,0.121,2.76e-06,0.0722,0.886,93.802
5,273520,2014-01-20,0.564,0.917,0,-3.701,1,0.0543,0.0478,5.38e-06,0.267,0.962,76.557
5,204200,2019-07-19,0.434,0.561,11,-10.573,1,0.0363,0.479,0.000417,0.116,0.749,179.554
5,271973,2016-04-01,0.556,0.478,2,-10.279,1,0.0255,0.473,0.000571,0.127,0.432,169.85
5,317960,2016-04-01,0.572,0.665,4,-7.593,0,0.0229,0.191,2.73e-05,0.119,0.681,159.936
5,238947,2016-04-01,0.66,0.739,7,-5.781,1,0.0255,0.0254,1.26e-06,0.059,0.889,96.98
5,215854,2020-02-15,0.683,0.865,7,-6.775,1,0.0439,0.0643,0.274,0.16,0.898,126.02
5,200787,2021-04-09,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
5,204360,2013-12-20,0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889
5,203800,2021-04-09,0.772,0.358,8,-10.634,1,0.0438,0.794,0.0,0.104,0.759,124.926
5,177390,2014-01-03,0.439,0.958,9,-2.963,1,0.0421,0.00115,0.0,0.361,0.195,128.012
5,192678,2017-11-24,0.456,0.993,7,-2.321,1,0.49,0.00905,2.19e-06,0.802,0.0757,149.895
5,204907,2011-01-01,0.505,0.678,0,-8.401,1,0.0808,0.29,0.0,0.0768,0.777,160.439
5,202440,2020-09-25,0.671,0.806,7,-5.198,0,0.0889,0.0305,1.2e-05,0.298,0.646,104.39
5,246000,2013,0.801,0.663,3,-6.783,0,0.0869,0.0245,0.0,0.0638,0.767,127.925
5,87293,2012-12-20,0.565,0.907,6,-4.879,0,0.0441,0.00987,0.00505,0.435,0.648,131.972
5,236484,2016-12-16,0.486,0.788,7,-3.774,0,0.0355,0.0247,0.0,0.0666,0.237,130.018
5,199440,2020-09-25,0.866,0.811,11,-4.063,0,0.0553,0.375,0.0,0.078,0.969,121.995
5,230000,2013,0.726,0.692,7,-7.441,1,0.182,0.0117,5.14e-06,0.23,0.301,136.027
5,172800,2012-12-21,0.784,0.747,11,-4.963,0,0.0532,0.0438,0.000453,0.0718,0.7,127.962
5,170813,2021-04-09,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
5,209867,2019-12-27,0.521,0.754,5,-4.144,1,0.0634,0.0366,0.0,0.239,0.353,125.876
5,219187,2020-12-18,0.735,0.584,1,-5.047,1,0.165,0.188,0.0,0.125,0.389,93.111
5,112507,2015-12-18,0.542,0.935,7,-7.63,0,0.0404,0.00393,0.0784,0.364,0.559,127.978
5,171067,2020-12-16,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62
5,222627,2017-03-10,0.547,0.664,1,-5.622,1,0.028,0.0139,2.94e-06,0.077,0.551,138.048
5,170053,2017-03-10,0.536,0.935,1,-2.187,1,0.0461,0.0932,0.0,0.064,0.532,102.057
5,220387,2017-03-10,0.576,0.54,4,-6.887,1,0.0242,0.292,0.000697,0.377,0.399,93.01
5,244354,2019-12-13,0.414,0.955,2,-6.357,1,0.105,0.00306,0.115,0.338,0.0784,138.018
5,254881,2018-02-02,0.432,0.437,9,-16.712,1,0.0563,0.0589,0.261,0.109,0.357,180.034
5,212647,2021-04-09,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.028
5,301707,2010-07-26,0.359,0.521,4,-10.338,0,0.035,0.00549,0.407,0.658,0.325,95.965
5,262513,2016-10-07,0.476,0.396,4,-8.867,0,0.0297,0.542,0.0,0.9,0.108,127.968
5,232320,2016-12-16,0.459,0.845,1,-6.732,0,0.0642,0.062,0.0,0.404,0.202,128.014
5,209707,2019-05-10,0.697,0.808,1,-5.776,0,0.0805,0.063,6.99e-06,0.222,0.592,122.012
5,87280,2016-12-16,0.576,0.892,2,-6.14,1,0.137,3.66e-05,0.382,0.656,0.37,132.12
5,240107,2017-03-10,0.691,0.785,4,-4.858,0,0.0908,0.551,0.0,0.4,0.894,153.981
6,200787,2019-12-27,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945
6,235200,2020-03-20,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003
6,262480,2019-12-26,0.732,0.719,4,-5.84,1,0.0569,0.128,0.0001,0.09,0.964,127.965
6,159120,2018-12-28,0.604,0.736,2,-4.578,1,0.0624,0.127,0.0,0.0805,0.525,125.039
6,218093,2020-12-16,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.0759,0.814,126.016
6,225000,2018-12-21,0.46,0.752,5,-4.545,1,0.0389,0.196,0.000238,0.664,0.134,127.99
6,192800,2021-04-05,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83
6,412061,2010-07-05,0.285,0.504,7,-11.06,1,0.0998,0.438,0.0,0.971,0.273,100.935
6,309720,2021-04-09,0.638,0.879,2,-6.264,0,0.257,0.00579,0.000111,0.456,0.269,127.989
6,297045,2010-12-21,0.517,0.83,1,-3.015,0,0.256,0.0775,0.0,0.329,0.232,202.098
6,246859,2020-12-23,0.654,0.852,7,-2.333,1,0.0607,0.000467,0.181,0.157,0.784,140.042
6,219430,2020-12-23,0.647,0.879,6,-5.625,1,0.214,0.108,0.000111,0.188,0.574,87.49
6,192800,2021-04-09,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83
6,232800,2020-12-16,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94
6,144927,2018-08-21,0.73,0.628,10,-9.731,0,0.123,0.148,0.000856,0.111,0.628,90.038
6,219470,2017-10-27,0.575,0.306,9,-12.838,1,0.0299,0.745,9.26e-05,0.123,0.38,144.94
6,277547,2019-12-26,0.732,0.844,8,-5.733,1,0.0421,0.0225,7.93e-05,0.0329,0.684,128.026
6,231173,2021-04-09,0.738,0.617,3,-3.759,1,0.0318,0.0144,0.0,0.102,0.431,110.022
6,217989,2016-12-16,0.6,0.994,11,-1.784,0,0.0727,0.0117,0.00315,0.304,0.18,131.045
6,176387,2019-07-19,0.407,0.39,9,-10.437,0,0.0257,0.386,2.56e-05,0.118,0.487,145.967
6,217347,2016-03-11,0.613,0.888,4,-6.619,1,0.0423,0.525,0.00126,0.107,0.593,145.56
6,288014,2019-12-26,0.627,0.955,0,-4.941,1,0.0458,0.00106,0.0399,0.0867,0.761,140.026
6,131580,2017-01-23,0.709,0.218,0,-15.266,1,0.152,0.879,0.451,0.0933,0.811,66.341
6,272136,2019-12-26,0.633,0.926,8,-4.528,0,0.0653,0.00285,0.000334,0.078,0.585,149.992
6,157947,2016-03-11,0.639,0.959,9,-5.329,1,0.0323,0.261,0.00155,0.317,0.647,89.986
6,305747,2016-03-11,0.569,0.871,7,-6.427,1,0.0337,0.112,0.395,0.537,0.591,138.82
6,451893,2010-07-26,0.529,0.622,10,-8.768,1,0.0466,0.00314,0.466,0.0979,0.37,124.622
6,152000,2018-12-28,0.775,0.915,1,-3.062,0,0.0448,0.0462,0.0,0.274,0.565,120.017
6,187027,2016-03-11,0.521,0.885,11,-7.352,0,0.15,0.418,1.41e-05,0.218,0.508,154.308
6,4317063,2011-12-25,0.66,0.876,11,-6.553,0,0.0563,0.00724,0.00196,0.0432,0.522,128.688
6,207255,2019-12-13,0.448,0.945,1,-4.709,0,0.04,0.00237,0.0831,0.221,0.223,132.034
6,314991,2016-01-01,0.674,0.922,7,-5.132,0,0.0384,0.00779,0.00206,0.203,0.814,127.995
6,340747,2018-07-20,0.377,0.931,3,-3.965,0,0.051,0.00467,0.000418,0.268,0.184,91.041
6,173560,2019-07-19,0.298,0.426,9,-9.424,1,0.0289,0.564,1.58e-06,0.324,0.502,158.158
6,185053,2020-02-07,0.497,0.679,4,-3.996,0,0.0452,0.127,0.0,0.0583,0.191,111.594
6,179531,2019-12-13,0.575,0.808,1,-4.578,1,0.0439,0.0446,0.0,0.0693,0.232,127.922
6,258800,2016-03-11,0.746,0.758,2,-7.822,1,0.0313,0.511,0.000413,0.216,0.845,131.232
6,178000,2013-10-18,0.608,0.944,7,-5.527,1,0.14,3.7e-05,0.00912,0.252,0.567,119.97
6,247641,2018-08-24,0.655,0.904,2,-5.942,1,0.33,0.123,0.0,0.446,0.675,90.499
6,211160,2016-05-06,0.622,0.875,7,-4.902,1,0.0652,0.17,8.93e-05,0.401,0.774,77.988
6,271733,2021-04-09,0.515,0.546,5,-9.105,1,0.25,0.814,4.5e-06,0.0995,0.515,78.274
6,139493,2020-03-13,0.666,0.274,7,-15.068,0,0.116,0.265,1.12e-06,0.159,0.472,118.59
6,252594,2020-02-21,0.638,0.593,0,-9.544,1,0.0231,0.141,0.0,0.471,0.528,95.048
6,188493,2016-05-06,0.287,0.249,3,-8.757,1,0.0368,0.875,0.0,0.701,0.202,68.5
6,234760,2020-12-16,0.657,0.847,0,-6.947,1,0.0315,0.0983,0.000239,0.493,0.835,118.972
6,341520,2016-05-13,0.547,0.862,6,-7.468,0,0.0413,0.0142,0.252,0.272,0.37,136.824
6,254253,2019-03-29,0.67,0.806,0,-4.822,1,0.0263,0.219,0.0,0.222,0.689,147.073
6,232133,2021-04-07,0.335,0.947,4,-3.159,0,0.142,0.0162,0.0,0.477,0.364,121.823
6,208142,2018-12-21,0.659,0.637,2,-6.098,1,0.0533,0.11,0.0,0.244,0.525,113.111
6,164480,2020-03-13,0.485,0.634,0,-7.998,1,0.0268,0.28,0.0,0.671,0.687,98.625
6,202693,2020-11-20,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093
6,244373,2017-10-27,0.393,0.586,9,-11.761,0,0.0403,0.0877,0.000383,0.15,0.583,169.403
6,157693,2021-04-09,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.508
6,225702,2020-02-21,0.428,0.374,11,-9.849,0,0.029,0.65,7.57e-06,0.97,0.336,95.899
6,270013,2019-12-26,0.633,0.94,11,-3.542,0,0.21,0.00504,0.118,0.0682,0.665,127.993
6,255469,2017-03-10,0.737,0.744,7,-5.222,1,0.0261,0.0561,0.0,0.485,0.912,110.027
6,184320,2017-03-10,0.698,0.88,11,-3.812,1,0.0552,0.152,0.000278,0.144,0.948,152.03
6,183800,2017-03-10,0.717,0.66,2,-4.714,1,0.058,0.274,0.0,0.12,0.573,128.889
6,254467,2017-03-10,0.44,0.729,9,-5.564,1,0.0322,0.00481,1.39e-05,0.25,0.671,205.948
6,510267,2013,0.663,0.589,7,-9.958,1,0.0463,0.444,0.348,0.0771,0.239,91.249
6,275625,2018-09-28,0.479,0.85,6,-4.562,0,0.0524,0.093,0.000454,0.257,0.294,127.981
6,204387,2017-03-10,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081
6,258558,2016-12-31,0.657,0.325,10,-13.068,1,0.0463,0.654,0.0,0.587,0.264,120.028
6,191720,2017-03-10,0.499,0.805,11,-4.11,1,0.0334,0.129,0.0,0.187,0.676,166.057
6,232747,2021-04-02,0.545,0.607,8,-5.66,1,0.0322,0.212,0.0,0.158,0.22,139.973
6,270013,2019-12-26,0.706,0.912,5,-5.236,1,0.0583,0.000423,0.0205,0.0453,0.67,128.032
6,205647,2020-12-16,0.569,0.899,3,-3.757,1,0.15,0.0304,3.86e-06,0.424,0.625,126.054
6,248100,2014-12-12,0.738,0.261,7,-7.973,1,0.0288,0.822,0.0,0.199,0.344,98.785
6,213947,2020-10-23,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.995
6,234883,2020-02-21,0.662,0.425,2,-10.662,1,0.0285,0.473,0.000534,0.705,0.389,119.939
6,189000,2021-01-07,0.631,0.853,8,-4.514,1,0.0912,0.0622,0.0,0.0603,0.614,103.834
6,203493,2020-12-16,0.608,0.933,3,-4.218,1,0.0312,0.0303,0.0,0.0506,0.59,122.006
6,195032,2013-01-01,0.37,0.827,2,-6.278,1,0.0785,0.00233,3.08e-06,0.233,0.255,127.955
6,87853,2016-12-16,0.536,0.948,9,-7.3,1,0.0615,0.000188,0.000276,0.804,0.322,131.985
6,342587,2021-01-22,0.376,0.297,7,-9.757,1,0.026,0.761,0.0457,0.0769,0.147,73.469
6,252293,2016-05-04,0.289,0.731,5,-5.497,1,0.032,0.000628,0.0,0.414,0.417,79.023
6,218200,2018-12-14,0.526,0.867,5,-4.332,0,0.0659,0.00138,0.00064,0.0975,0.12,132.106
6,262853,2019-12-26,0.651,0.827,7,-5.782,1,0.0381,0.00656,0.366,0.108,0.973,125.999
6,160000,2021-04-09,0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917
6,160000,2021-04-09,0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917
6,186147,2020-12-16,0.778,0.566,2,-6.969,0,0.0314,0.681,0.000241,0.0696,0.454,117.976
6,58160,2012-12-20,0.55,0.951,11,-6.504,1,0.0376,0.000212,0.00439,0.477,0.519,131.994
6,170635,2018-12-28,0.464,0.85,11,-3.775,1,0.0327,0.0612,0.0483,0.595,0.377,124.491
6,501333,2013,0.463,0.661,2,-10.217,1,0.039,0.131,0.468,0.0653,0.572,156.268
6,232821,2020-06-12,0.605,0.569,8,-8.132,1,0.0309,0.0224,0.00258,0.409,0.44,139.918
6,191218,2018-12-07,0.619,0.97,9,-6.829,0,0.0548,0.00359,0.0796,0.149,0.451,123.034
6,233435,2015-07-31,0.612,0.798,1,-5.459,0,0.0415,0.0171,2.07e-05,0.111,0.573,125.005
6,207195,2020-01-31,0.423,0.335,9,-12.199,1,0.0329,0.435,0.0,0.173,0.319,167.716
6,240000,2017-11-24,0.569,0.962,6,-3.341,0,0.16,0.0259,3.57e-05,0.354,0.278,154.983
6,209227,2019-12-27,0.735,0.639,5,-3.465,1,0.0309,0.0602,7.2e-05,0.0813,0.382,110.015
6,489337,2010-07-05,0.195,0.644,2,-8.025,0,0.0341,0.00606,6.86e-06,0.983,0.222,78.791
6,248131,2019-10-25,0.663,0.729,8,-6.029,1,0.0314,0.00379,0.00714,0.456,0.233,116.013
6,227400,2016-05-04,0.349,0.817,8,-5.587,1,0.064,0.0842,0.0,0.794,0.318,141.121
6,178500,2018-12-14,0.529,0.885,8,-5.698,1,0.154,0.00131,0.205,0.471,0.218,137.964
6,298320,2016-04-01,0.712,0.675,4,-7.854,1,0.0283,0.0688,3.54e-05,0.107,0.471,124.994
6,208038,2020-02-21,0.408,0.423,4,-11.569,1,0.0372,0.633,4.15e-05,0.381,0.176,106.36
6,212869,2020-12-18,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011
6,290360,2016-04-01,0.712,0.72,4,-7.612,1,0.0255,0.04,0.0209,0.105,0.66,114.989
6,195173,2016-05-06,0.486,0.386,8,-6.175,1,0.0423,0.723,0.0,0.91,0.621,140.677
6,223255,2020-03-07,0.579,0.828,2,-3.898,1,0.042,0.000153,8.81e-05,0.552,0.472,125.038
6,62640,2012-03-26,0.658,0.539,2,-7.862,1,0.419,0.754,0.0,0.707,0.805,70.015
6,255933,2011-10-11,0.625,0.813,8,-5.875,1,0.0408,0.0484,1.85e-06,0.739,0.498,134.919
6,235238,2020-01-31,0.568,0.502,6,-12.415,1,0.035,0.209,0.00476,0.691,0.357,140.053
6,189818,2018-12-21,0.671,0.919,1,-8.482,1,0.0467,0.00181,0.42,0.104,0.897,110.021
6,234920,2020-12-16,0.754,0.698,9,-5.806,0,0.0619,0.0367,0.0,0.125,0.888,120.052
6,266519,2010-07-05,0.404,0.828,5,-7.078,1,0.0336,0.00392,9.96e-06,0.979,0.387,123.224
6,205280,2021-04-11,0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893
6,530169,2020-02-21,0.65,0.686,4,-7.95,0,0.0303,0.154,0.000289,0.861,0.645,100.272
6,204375,2018-12-14,0.464,0.891,2,-4.938,0,0.0513,0.0158,4.08e-05,0.205,0.153,127.994
6,158678,2018-12-21,0.785,0.872,4,-4.579,1,0.0418,0.0363,0.0,0.549,0.511,121.052
6,223000,2018-12-14,0.627,0.934,6,-2.056,0,0.0977,0.251,0.0005,0.371,0.158,127.988
6,288000,2019-12-26,0.669,0.644,5,-6.736,1,0.0679,0.00106,5.83e-05,0.0765,0.951,139.992
6,255933,2011-10-11,0.626,0.806,8,-5.854,1,0.039,0.0578,4.03e-06,0.737,0.455,134.931
6,183011,2021-04-09,0.884,0.617,11,-5.598,1,0.233,0.0153,0.0,0.19,0.402,142.952
6,374413,2016-05-04,0.512,0.792,10,-6.241,1,0.0307,0.00385,0.00011,0.399,0.291,92.057
6,228643,2019-12-13,0.419,0.995,0,-4.286,1,0.0666,9.31e-05,0.272,0.0921,0.314,139.969
6,161654,2018-12-14,0.415,0.779,2,-6.365,0,0.0427,0.000459,0.00369,0.277,0.175,130.042
6,275467,2019-08-23,0.52,0.759,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.347
6,268250,2019-12-26,0.691,0.85,4,-3.923,0,0.0427,0.0234,1.84e-05,0.0633,0.734,136.009
6,198562,2014-12-12,0.422,0.964,1,-2.774,1,0.179,0.0353,0.00994,0.0893,0.155,150.178
6,186253,2017-03-10,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956
6,181673,2020-10-30,0.663,0.857,2,-4.844,1,0.0429,0.00163,0.0,0.0456,0.294,133.994
6,215040,2018-12-21,0.798,0.837,4,-2.531,1,0.0582,0.00737,0.121,0.0942,0.662,124.994
6,215960,2013-03-22,0.63,0.884,6,-7.765,0,0.0385,0.0338,0.0,0.0647,0.77,130.037
6,177240,2021-01-22,0.611,0.782,8,-9.331,1,0.0323,0.00148,0.000624,0.317,0.198,129.975
6,179993,2021-01-22,0.599,0.796,8,-10.222,0,0.0421,0.0043,0.0797,0.107,0.143,127.969
6,228518,2020-02-21,0.77,0.59,9,-7.177,1,0.0299,0.00703,2.29e-06,0.678,0.811,109.05
6,187813,2019-01-25,0.682,0.86,8,-4.525,1,0.0933,0.0625,0.0,0.0827,0.617,103.879
7,263283,2016-10-05,0.71,0.634,9,-8.414,1,0.0302,0.059,0.254,0.0663,0.799,138.061
7,261616,2019-12-31,0.947,0.385,1,-7.329,1,0.086,0.112,6.31e-05,0.12,0.1,130.015
7,345000,2019-12-26,0.723,0.708,8,-7.983,1,0.0482,0.0091,1.34e-05,0.0265,0.385,128.007
7,256003,2019-12-26,0.615,0.864,6,-5.525,1,0.0768,0.111,0.000125,0.283,0.602,150.043
7,263827,2019-12-26,0.774,0.821,5,-4.97,0,0.0623,0.0143,0.0161,0.149,0.9,126.026
7,164000,2021-04-02,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031
7,224167,2017-07-21,0.353,0.748,3,-7.367,1,0.0542,0.0102,1.1e-06,0.6,0.291,82.019
7,202041,2018-04-06,0.749,0.964,8,-8.91,1,0.319,0.017,6.43e-05,0.278,0.113,127.968
7,217500,2019-12-13,0.523,0.75,6,-5.533,1,0.0398,0.000615,0.00137,0.122,0.346,136.03
7,237562,2020-01-31,0.475,0.529,0,-8.273,1,0.0249,0.0435,0.0,0.391,0.223,79.89
7,283464,2020-01-31,0.542,0.638,0,-8.645,1,0.0322,0.245,4.35e-05,0.97,0.551,89.137
7,185625,2018-12-28,0.66,0.883,9,-4.154,0,0.0586,0.0128,4.96e-05,0.498,0.485,128.036
7,226827,2010-01-01,0.527,0.883,7,-7.341,1,0.0475,0.0776,4.7e-05,0.0846,0.965,131.841
7,188893,2019-07-19,0.486,0.22,0,-12.708,1,0.0302,0.58,5.44e-05,0.115,0.36,132.13
7,163636,2018-12-14,0.477,0.937,7,-4.499,0,0.174,0.00569,0.00962,0.559,0.224,132.017
7,185093,2020-12-16,0.525,0.816,3,-5.977,1,0.0337,0.0665,0.0,0.325,0.9,172.005
7,226500,2019-12-13,0.46,0.984,7,-3.512,1,0.0562,0.00303,0.0104,0.238,0.0367,140.03
7,200029,2019-12-27,0.859,0.773,11,-5.008,0,0.0551,0.258,0.0,0.0775,0.968,121.979
7,205400,2020-12-16,0.554,0.937,11,-4.056,1,0.135,0.00559,0.0,0.363,0.555,103.946
7,319250,2017-06-23,0.831,0.756,7,-8.119,1,0.126,0.145,0.393,0.0655,0.0586,122.002
7,232727,2019-12-13,0.445,0.89,2,-4.325,1,0.0777,0.0056,0.000157,0.117,0.116,132.001
7,170813,2021-04-02,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
7,281815,2010-12-21,0.866,0.283,9,-12.381,0,0.0614,0.00649,0.0222,0.0411,0.691,98.881
7,187760,2011-01-01,0.474,0.345,2,-11.556,1,0.041,0.653,3.85e-06,0.108,0.471,159.0
7,167778,2018-12-28,0.65,0.811,2,-5.67,1,0.0533,0.0525,0.00408,0.31,0.677,107.961
7,206381,2020-02-15,0.78,0.593,10,-6.496,0,0.0244,0.00333,0.00671,0.0883,0.962,106.98
7,215652,2018-12-14,0.164,0.994,6,-4.447,0,0.085,2.28e-05,0.135,0.361,0.0591,137.979
